Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group,
LTCJ1589,BUILDING,BUILDING,375409.720N,0410815.979E,1999.57,34.45,NO INFO,,NO,
LTCJ1590,BUILDING,BUILDING,375410.142N,0410814.695E,1987.72,34.45,NO INFO,,NO,
LTCJ1591,BUILDING,BUILDING,375410.418N,0410813.671E,1978.16,34.45,NO INFO,,NO,
LTCJ1592,BUILDING,BUILDING,375410.954N,0410815.160E,1980.06,34.45,NO INFO,,NO,
LTCJ1593,BUILDING,BUILDING,375410.789N,0410816.077E,1984.87,34.45,NO INFO,,NO,
LTCJ1594,BUILDING,BUILDING,375414.870N,0410759.255E,1979.82,93.50,NO INFO,,NO,
LTCJ1595,BUILDING,BUILDING,375415.628N,0410800.395E,1985.23,93.50,NO INFO,,NO,
LTCJ1596,BUILDING,BUILDING,375416.107N,0410801.100E,1987.92,93.50,NO INFO,,NO,
LTCJ1597,BUILDING,BUILDING,375415.076N,0410801.595E,1984.50,93.50,NO INFO,,NO,
LTCJ1598,BUILDING,BUILDING,375414.795N,0410805.026E,2006.23,103.35,NO INFO,,NO,
LTCJ1599,BUILDING,BUILDING,375414.089N,0410805.895E,2006.23,103.35,NO INFO,,NO,
LTCJ1600,BUILDING,BUILDING,375413.736N,0410807.983E,2006.23,103.35,NO INFO,,NO,
LTCJ1601,BUILDING,BUILDING,375413.288N,0410809.217E,2006.23,103.35,NO INFO,,NO,
LTCJ1602,BUILDING,BUILDING,375412.665N,0410806.683E,1996.39,93.50,NO INFO,,NO,
LTCJ1603,BUILDING,BUILDING,375412.185N,0410805.859E,1993.22,93.50,NO INFO,,NO,
LTCJ1604,BUILDING,BUILDING,375411.649N,0410805.179E,1988.35,93.50,NO INFO,,NO,
LTCJ1605,BUILDING,BUILDING,375411.737N,0410807.092E,1977.43,73.82,NO INFO,,NO,
LTCJ1606,BUILDING,BUILDING,375410.989N,0410808.438E,1977.04,63.98,NO INFO,,NO,
LTCJ1607,BUILDING,BUILDING,375409.618N,0410808.047E,1985.57,73.82,NO INFO,,NO,
LTCJ1608,BUILDING,BUILDING,375408.750N,0410807.932E,1984.86,73.82,NO INFO,,NO,
LTCJ1609,BUILDING,BUILDING,375409.212N,0410810.351E,2019.90,93.50,NO INFO,,NO,
LTCJ1610,BUILDING,BUILDING,375408.456N,0410810.233E,2018.22,93.50,NO INFO,,NO,
LTCJ1611,BUILDING,BUILDING,375408.442N,0410810.697E,2020.85,93.50,NO INFO,,NO,
LTCJ1612,BUILDING,BUILDING,375410.587N,0410809.492E,2003.36,83.66,NO INFO,,NO,
LTCJ1613,BUILDING,BUILDING,375411.624N,0410809.592E,1999.04,83.66,NO INFO,,NO,
LTCJ1614,BUILDING,BUILDING,375411.250N,0410810.634E,2006.20,83.66,NO INFO,,NO,
LTCJ1615,BUILDING,BUILDING,375407.434N,0410809.907E,2013.17,93.50,NO INFO,,NO,
LTCJ1616,BUILDING,BUILDING,375407.300N,0410810.564E,2016.67,93.50,NO INFO,,NO,
LTCJ1617,BUILDING,BUILDING,375406.647N,0410810.314E,2011.64,93.50,NO INFO,,NO,
LTCJ1618,BUILDING,BUILDING,375329.907N,0410833.669E,1984.77,83.66,NO INFO,,NO,
LTCJ1619,BUILDING,BUILDING,375332.204N,0410833.388E,1978.50,73.82,NO INFO,,NO,
LTCJ1620,BUILDING,BUILDING,375333.615N,0410834.193E,1981.79,73.82,NO INFO,,NO,
LTCJ1621,BUILDING,BUILDING,375334.930N,0410833.979E,1982.39,73.82,NO INFO,,NO,
LTCJ1622,BUILDING,BUILDING,375335.755N,0410833.816E,1982.80,73.82,NO INFO,,NO,
LTCJ1623,BUILDING,BUILDING,375337.811N,0410832.496E,1983.76,73.82,NO INFO,,NO,
LTCJ1624,BUILDING,BUILDING,375336.943N,0410833.752E,1984.62,73.82,NO INFO,,NO,
LTCJ1625,BUILDING,BUILDING,375334.320N,0410837.245E,1979.61,63.98,NO INFO,,NO,
LTCJ1626,BUILDING,BUILDING,375338.933N,0410834.928E,1979.51,63.98,NO INFO,,NO,
LTCJ1627,BUILDING,BUILDING,375342.814N,0410842.762E,1976.95,44.29,NO INFO,,NO,
LTCJ1628,BUILDING,BUILDING,375344.125N,0410843.175E,1980.14,44.29,NO INFO,,NO,
LTCJ1629,BUILDING,BUILDING,375344.155N,0410843.823E,1981.09,44.29,NO INFO,,NO,
LTCJ1630,BUILDING,BUILDING,375335.367N,0410839.792E,2004.70,83.66,NO INFO,,NO,
LTCJ1631,BUILDING,BUILDING,375345.487N,0410843.637E,1978.03,34.45,NO INFO,,NO,
LTCJ1632,BUILDING,BUILDING,375345.540N,0410844.876E,1991.61,44.29,NO INFO,,NO,
LTCJ1633,BUILDING,BUILDING,375347.060N,0410843.037E,1982.23,34.45,NO INFO,,NO,
LTCJ1634,BUILDING,BUILDING,375347.519N,0410842.599E,1981.71,34.45,NO INFO,,NO,
LTCJ1635,BUILDING,BUILDING,375348.035N,0410842.808E,1983.83,34.45,NO INFO,,NO,
LTCJ1636,BUILDING,BUILDING,375348.723N,0410842.422E,1993.35,44.29,NO INFO,,NO,
LTCJ1637,BUILDING,BUILDING,375348.503N,0410843.180E,1977.00,24.61,NO INFO,,NO,
LTCJ1638,BUILDING,BUILDING,375349.076N,0410842.514E,1985.17,34.45,NO INFO,,NO,
LTCJ1639,BUILDING,BUILDING,375350.249N,0410843.106E,1979.86,24.61,NO INFO,,NO,
LTCJ1640,BUILDING,BUILDING,375350.244N,0410842.613E,1978.01,24.61,NO INFO,,NO,
LTCJ1641,BUILDING,BUILDING,375350.756N,0410842.470E,1977.97,24.61,NO INFO,,NO,
LTCJ1642,BUILDING,BUILDING,375351.212N,0410842.835E,1980.55,24.61,NO INFO,,NO,
LTCJ1643,BUILDING,BUILDING,375352.173N,0410841.916E,1997.05,44.29,NO INFO,,NO,
LTCJ1644,BUILDING,BUILDING,375351.440N,0410839.773E,1987.99,44.29,NO INFO,,NO,
LTCJ1645,BUILDING,BUILDING,375350.956N,0410839.514E,1985.80,44.29,NO INFO,,NO,
LTCJ1646,BUILDING,BUILDING,375350.794N,0410840.954E,1981.40,34.45,NO INFO,,NO,
LTCJ1647,BUILDING,BUILDING,375350.286N,0410839.019E,1990.77,54.13,NO INFO,,NO,
LTCJ1648,BUILDING,BUILDING,375349.735N,0410839.120E,1990.56,54.13,NO INFO,,NO,
LTCJ1649,BUILDING,BUILDING,375347.930N,0410838.512E,1977.17,44.29,NO INFO,,NO,
LTCJ1650,BUILDING,BUILDING,375348.741N,0410838.166E,2006.72,73.82,NO INFO,,NO,
LTCJ1651,BUILDING,BUILDING,375346.301N,0410840.092E,1978.80,44.29,NO INFO,,NO,
LTCJ1652,BUILDING,BUILDING,375344.978N,0410837.678E,1992.21,63.98,NO INFO,,NO,
LTCJ1653,BUILDING,BUILDING,375350.325N,0410837.031E,1977.05,44.29,NO INFO,,NO,
LTCJ1654,BUILDING,BUILDING,375351.343N,0410837.668E,1979.97,44.29,NO INFO,,NO,
LTCJ1655,BUILDING,BUILDING,375352.337N,0410838.185E,1984.30,44.29,NO INFO,,NO,
LTCJ1656,BUILDING,BUILDING,375352.852N,0410837.309E,1983.89,44.29,NO INFO,,NO,
LTCJ1657,BUILDING,BUILDING,375352.154N,0410836.815E,1979.99,44.29,NO INFO,,NO,
LTCJ1658,BUILDING,BUILDING,375351.523N,0410836.361E,1978.70,44.29,NO INFO,,NO,
LTCJ1659,BUILDING,BUILDING,375347.661N,0410830.654E,1981.40,63.98,NO INFO,,NO,
LTCJ1660,BUILDING,BUILDING,375351.568N,0410834.394E,1976.74,44.29,NO INFO,,NO,
LTCJ1661,BUILDING,BUILDING,375351.835N,0410833.840E,1976.83,44.29,NO INFO,,NO,
LTCJ1662,BUILDING,BUILDING,375352.124N,0410833.194E,1987.38,54.13,NO INFO,,NO,
LTCJ1663,BUILDING,BUILDING,375352.648N,0410833.600E,1989.10,54.13,NO INFO,,NO,
LTCJ1664,BUILDING,BUILDING,375353.297N,0410834.222E,1992.01,54.13,NO INFO,,NO,
LTCJ1665,BUILDING,BUILDING,375353.903N,0410835.500E,1995.67,54.13,NO INFO,,NO,
LTCJ1666,BUILDING,BUILDING,375352.761N,0410835.662E,1990.88,54.13,NO INFO,,NO,
LTCJ1667,BUILDING,BUILDING,375352.040N,0410835.189E,1988.31,54.13,NO INFO,,NO,
LTCJ1668,BUILDING,BUILDING,375353.602N,0410836.471E,1996.03,54.13,NO INFO,,NO,
LTCJ1669,BUILDING,BUILDING,375354.633N,0410831.561E,1978.99,34.45,NO INFO,,NO,
LTCJ1670,BUILDING,BUILDING,375358.571N,0410832.935E,1977.77,14.76,NO INFO,,NO,
LTCJ1671,BUILDING,BUILDING,375358.990N,0410833.794E,1978.39,14.76,NO INFO,,NO,
LTCJ1672,BUILDING,BUILDING,375359.312N,0410833.371E,1980.23,14.76,NO INFO,,NO,
LTCJ1673,BUILDING,BUILDING,375359.479N,0410835.948E,1979.20,14.76,NO INFO,,NO,
LTCJ1674,BUILDING,BUILDING,375359.747N,0410835.600E,1980.33,14.76,NO INFO,,NO,
LTCJ1675,BUILDING,BUILDING,375400.034N,0410835.234E,1981.97,14.76,NO INFO,,NO,
LTCJ1676,BUILDING,BUILDING,375400.370N,0410834.804E,1983.27,14.76,NO INFO,,NO,
LTCJ1677,BUILDING,BUILDING,375400.761N,0410834.391E,1993.11,24.61,NO INFO,,NO,
LTCJ1678,BUILDING,BUILDING,375359.985N,0410833.951E,1983.27,14.76,NO INFO,,NO,
LTCJ1679,BUILDING,BUILDING,375359.611N,0410834.481E,1980.64,14.76,NO INFO,,NO,
LTCJ1680,BUILDING,BUILDING,375359.368N,0410834.859E,1979.51,14.76,NO INFO,,NO,
LTCJ1681,BUILDING,BUILDING,375359.019N,0410835.389E,1977.67,14.76,NO INFO,,NO,
LTCJ1682,BUILDING,BUILDING,375401.757N,0410839.485E,1984.59,14.76,NO INFO,,NO,
LTCJ1683,BUILDING,BUILDING,375401.787N,0410830.125E,1992.41,14.76,NO INFO,,NO,
LTCJ1684,BUILDING,BUILDING,375401.148N,0410830.988E,1983.80,14.76,NO INFO,,NO,
LTCJ1685,BUILDING,BUILDING,375400.883N,0410831.380E,1983.27,14.76,NO INFO,,NO,
LTCJ1686,BUILDING,BUILDING,375400.227N,0410832.151E,1983.27,14.76,NO INFO,,NO,
LTCJ1687,BUILDING,BUILDING,375359.688N,0410831.709E,1983.27,14.76,NO INFO,,NO,
LTCJ1688,BUILDING,BUILDING,375400.162N,0410830.974E,1983.27,14.76,NO INFO,,NO,
LTCJ1689,BUILDING,BUILDING,375400.535N,0410830.469E,1986.42,14.76,NO INFO,,NO,
LTCJ1690,BUILDING,BUILDING,375400.805N,0410830.065E,1987.20,14.76,NO INFO,,NO,
LTCJ1691,BUILDING,BUILDING,375400.629N,0410829.649E,1985.42,14.76,NO INFO,,NO,
LTCJ1692,BUILDING,BUILDING,375359.629N,0410830.178E,1983.27,14.76,NO INFO,,NO,
LTCJ1693,BUILDING,BUILDING,375359.271N,0410830.676E,1983.11,14.76,NO INFO,,NO,
LTCJ1694,BUILDING,BUILDING,375358.835N,0410831.077E,1980.55,14.76,NO INFO,,NO,
LTCJ1695,BUILDING,BUILDING,375401.154N,0410832.861E,1983.27,14.76,NO INFO,,NO,
LTCJ1696,BUILDING,BUILDING,375400.893N,0410833.174E,1983.27,14.76,NO INFO,,NO,
LTCJ1697,BUILDING,BUILDING,375401.539N,0410832.088E,1983.27,14.76,NO INFO,,NO,
LTCJ1698,BUILDING,BUILDING,375402.076N,0410831.358E,1983.27,14.76,NO INFO,,NO,
LTCJ1699,BUILDING,BUILDING,375402.454N,0410830.873E,1989.50,14.76,NO INFO,,NO,
LTCJ1700,BUILDING,BUILDING,375402.881N,0410830.092E,1999.67,14.76,NO INFO,,NO,
LTCJ1701,BUILDING,BUILDING,375403.680N,0410831.407E,1985.28,14.76,NO INFO,,NO,
LTCJ1702,BUILDING,BUILDING,375403.287N,0410831.965E,1983.27,14.76,NO INFO,,NO,
LTCJ1703,BUILDING,BUILDING,375402.616N,0410833.215E,1983.27,14.76,NO INFO,,NO,
LTCJ1704,BUILDING,BUILDING,375402.483N,0410832.483E,1983.27,14.76,NO INFO,,NO,
LTCJ1705,BUILDING,BUILDING,375402.901N,0410832.266E,1983.27,14.76,NO INFO,,NO,
LTCJ1706,BUILDING,BUILDING,375404.179N,0410831.045E,1999.67,14.76,NO INFO,,NO,
LTCJ1707,BUILDING,BUILDING,375404.522N,0410830.652E,1999.67,14.76,NO INFO,,NO,
LTCJ1708,BUILDING,BUILDING,375404.891N,0410830.226E,1999.67,14.76,NO INFO,,NO,
LTCJ1709,BUILDING,BUILDING,375405.269N,0410830.619E,1999.67,14.76,NO INFO,,NO,
LTCJ1710,BUILDING,BUILDING,375406.229N,0410831.040E,2000.96,14.76,NO INFO,,NO,
LTCJ1711,BUILDING,BUILDING,375406.583N,0410830.686E,2003.04,14.76,NO INFO,,NO,
LTCJ1712,BUILDING,BUILDING,375407.533N,0410830.322E,2010.08,14.76,NO INFO,,NO,
LTCJ1713,BUILDING,BUILDING,375416.254N,0410825.745E,1982.54,14.76,NO INFO,,NO,
LTCJ1714,BUILDING,BUILDING,375416.352N,0410826.466E,1983.27,14.76,NO INFO,,NO,
LTCJ1715,BUILDING,BUILDING,375417.063N,0410826.662E,1983.27,14.76,NO INFO,,NO,
LTCJ1716,BUILDING,BUILDING,375417.893N,0410826.742E,1983.27,14.76,NO INFO,,NO,
LTCJ1717,BUILDING,BUILDING,375354.110N,0410839.823E,2004.83,54.13,NO INFO,,NO,
LTCJ1718,BUILDING,BUILDING,375353.698N,0410839.470E,2001.99,54.13,NO INFO,,NO,
LTCJ1719,BUILDING,BUILDING,375354.359N,0410839.375E,2014.61,63.98,NO INFO,,NO,
LTCJ1720,BUILDING,BUILDING,375354.360N,0410838.475E,2001.77,54.13,NO INFO,,NO,
LTCJ1721,BUILDING,BUILDING,375356.448N,0410843.237E,2012.38,44.29,NO INFO,,NO,
LTCJ1722,BUILDING,BUILDING,375355.404N,0410822.554E,1993.08,63.98,NO INFO,,NO,
LTCJ1723,BUILDING,BUILDING,375356.113N,0410823.879E,1999.26,63.98,NO INFO,,NO,
LTCJ1724,BUILDING,BUILDING,375355.298N,0410824.686E,2013.00,73.82,NO INFO,,NO,
LTCJ1725,BUILDING,BUILDING,375354.453N,0410822.767E,1993.04,63.98,NO INFO,,NO,
LTCJ1726,BUILDING,BUILDING,375354.412N,0410824.198E,1997.70,63.98,NO INFO,,NO,
LTCJ1727,BUILDING,BUILDING,375354.442N,0410825.391E,2013.14,73.82,NO INFO,,NO,
LTCJ1728,BUILDING,BUILDING,375353.272N,0410822.840E,1999.86,73.82,NO INFO,,NO,
LTCJ1729,BUILDING,BUILDING,375352.181N,0410822.994E,1995.90,73.82,NO INFO,,NO,
LTCJ1730,BUILDING,BUILDING,375352.439N,0410824.173E,1991.03,63.98,NO INFO,,NO,
LTCJ1731,BUILDING,BUILDING,375353.269N,0410824.065E,1993.21,63.98,NO INFO,,NO,
LTCJ1732,BUILDING,BUILDING,375352.354N,0410825.296E,1994.28,63.98,NO INFO,,NO,
LTCJ1733,BUILDING,BUILDING,375353.429N,0410825.235E,1998.88,63.98,NO INFO,,NO,
LTCJ1734,BUILDING,BUILDING,375353.310N,0410826.235E,2001.82,63.98,NO INFO,,NO,
LTCJ1735,BUILDING,BUILDING,375352.301N,0410826.387E,1995.68,63.98,NO INFO,,NO,
LTCJ1736,BUILDING,BUILDING,375352.996N,0410827.270E,2010.40,73.82,NO INFO,,NO,
LTCJ1737,BUILDING,BUILDING,375352.003N,0410827.432E,2006.05,73.82,NO INFO,,NO,
LTCJ1738,BUILDING,BUILDING,375352.414N,0410828.371E,2007.69,73.82,NO INFO,,NO,
LTCJ1739,BUILDING,BUILDING,375350.999N,0410827.306E,1990.12,63.98,NO INFO,,NO,
LTCJ1740,BUILDING,BUILDING,375351.023N,0410825.865E,1998.07,73.82,NO INFO,,NO,
LTCJ1741,BUILDING,BUILDING,375350.829N,0410824.521E,1985.17,63.98,NO INFO,,NO,
LTCJ1742,BUILDING,BUILDING,375350.815N,0410823.338E,1982.13,63.98,NO INFO,,NO,
LTCJ1743,BUILDING,BUILDING,375349.754N,0410824.633E,1990.08,73.82,NO INFO,,NO,
LTCJ1744,BUILDING,BUILDING,375349.728N,0410825.920E,1991.68,73.82,NO INFO,,NO,
LTCJ1745,BUILDING,BUILDING,375349.542N,0410827.466E,1983.19,63.98,NO INFO,,NO,
LTCJ1746,BUILDING,BUILDING,375349.651N,0410828.504E,1985.40,63.98,NO INFO,,NO,
LTCJ1747,BUILDING,BUILDING,375347.991N,0410821.741E,1987.86,83.66,NO INFO,,NO,
LTCJ1748,BUILDING,BUILDING,375349.652N,0410820.077E,1980.13,73.82,NO INFO,,NO,
LTCJ1749,BUILDING,BUILDING,375349.903N,0410821.328E,1984.04,73.82,NO INFO,,NO,
LTCJ1750,BUILDING,BUILDING,375350.628N,0410821.232E,1985.62,73.82,NO INFO,,NO,
LTCJ1751,BUILDING,BUILDING,375351.775N,0410821.036E,1989.31,73.82,NO INFO,,NO,
LTCJ1752,BUILDING,BUILDING,375352.606N,0410820.980E,1992.52,73.82,NO INFO,,NO,
LTCJ1753,BUILDING,BUILDING,375353.778N,0410820.825E,1995.35,73.82,NO INFO,,NO,
LTCJ1754,BUILDING,BUILDING,375354.682N,0410820.685E,1996.00,73.82,NO INFO,,NO,
LTCJ1755,BUILDING,BUILDING,375354.719N,0410819.635E,1992.50,73.82,NO INFO,,NO,
LTCJ1756,BUILDING,BUILDING,375354.600N,0410818.515E,1988.64,73.82,NO INFO,,NO,
LTCJ1757,BUILDING,BUILDING,375354.564N,0410817.497E,1984.78,73.82,NO INFO,,NO,
LTCJ1758,BUILDING,BUILDING,375353.780N,0410817.429E,1982.99,73.82,NO INFO,,NO,
LTCJ1759,BUILDING,BUILDING,375353.679N,0410818.594E,1987.29,73.82,NO INFO,,NO,
LTCJ1760,BUILDING,BUILDING,375353.725N,0410819.694E,1991.54,73.82,NO INFO,,NO,
LTCJ1761,BUILDING,BUILDING,375352.563N,0410820.085E,1989.76,73.82,NO INFO,,NO,
LTCJ1762,BUILDING,BUILDING,375352.578N,0410819.252E,1987.63,73.82,NO INFO,,NO,
LTCJ1763,BUILDING,BUILDING,375352.562N,0410817.863E,1983.05,73.82,NO INFO,,NO,
LTCJ1764,BUILDING,BUILDING,375351.729N,0410818.454E,1982.30,73.82,NO INFO,,NO,
LTCJ1765,BUILDING,BUILDING,375351.692N,0410819.505E,1984.96,73.82,NO INFO,,NO,
LTCJ1766,BUILDING,BUILDING,375351.727N,0410820.420E,1987.08,73.82,NO INFO,,NO,
LTCJ1767,BUILDING,BUILDING,375350.585N,0410820.389E,1983.66,73.82,NO INFO,,NO,
LTCJ1768,BUILDING,BUILDING,375350.385N,0410819.271E,1990.58,83.66,NO INFO,,NO,
LTCJ1769,BUILDING,BUILDING,375352.578N,0410815.013E,1983.74,83.66,NO INFO,,NO,
LTCJ1770,BUILDING,BUILDING,375351.521N,0410814.497E,1980.98,83.66,NO INFO,,NO,
LTCJ1771,BUILDING,BUILDING,375349.820N,0410816.936E,1984.20,83.66,NO INFO,,NO,
LTCJ1772,BUILDING,BUILDING,375335.066N,0410826.176E,1977.80,83.66,NO INFO,,NO,
LTCJ1773,BUILDING,BUILDING,375336.444N,0410826.103E,1980.43,83.66,NO INFO,,NO,
LTCJ1774,BUILDING,BUILDING,375337.591N,0410825.985E,1982.05,83.66,NO INFO,,NO,
LTCJ1775,BUILDING,BUILDING,375338.495N,0410825.959E,1982.59,83.66,NO INFO,,NO,
LTCJ1776,BUILDING,BUILDING,375333.520N,0410827.782E,1997.36,103.35,NO INFO,,NO,
LTCJ1777,BUILDING,BUILDING,375332.793N,0410827.892E,1996.34,103.35,NO INFO,,NO,
LTCJ1778,BUILDING,BUILDING,375333.107N,0410831.249E,1984.60,83.66,NO INFO,,NO,
LTCJ1779,BUILDING,BUILDING,375331.287N,0410831.437E,1982.68,83.66,NO INFO,,NO,
LTCJ1780,BUILDING,BUILDING,375329.514N,0410831.798E,1980.31,83.66,NO INFO,,NO,
LTCJ1781,BUILDING,BUILDING,375331.614N,0410828.025E,1994.76,103.35,NO INFO,,NO,
LTCJ1782,BUILDING,BUILDING,375335.905N,0410830.744E,1987.74,83.66,NO INFO,,NO,
LTCJ1783,BUILDING,BUILDING,375339.167N,0410829.969E,1991.55,83.66,NO INFO,,NO,
LTCJ1784,BUILDING,BUILDING,375340.413N,0410823.123E,1977.51,83.66,NO INFO,,NO,
LTCJ1785,BUILDING,BUILDING,375341.332N,0410823.058E,1977.94,83.66,NO INFO,,NO,
LTCJ1786,BUILDING,BUILDING,375342.593N,0410822.841E,1978.07,83.66,NO INFO,,NO,
LTCJ1787,BUILDING,BUILDING,375343.470N,0410821.840E,1977.31,83.66,NO INFO,,NO,
LTCJ1788,BUILDING,BUILDING,375343.572N,0410822.717E,1979.23,83.66,NO INFO,,NO,
LTCJ1789,BUILDING,BUILDING,375346.475N,0410822.036E,1984.25,83.66,NO INFO,,NO,
LTCJ1790,BUILDING,BUILDING,375347.203N,0410822.071E,1985.90,83.66,NO INFO,,NO,
LTCJ1791,BUILDING,BUILDING,375346.379N,0410824.094E,1986.77,83.66,NO INFO,,NO,
LTCJ1792,BUILDING,BUILDING,375347.817N,0410827.822E,1987.76,73.82,NO INFO,,NO,
LTCJ1793,BUILDING,BUILDING,375356.955N,0410827.396E,1996.92,34.45,NO INFO,,NO,
LTCJ1794,BUILDING,BUILDING,375347.196N,0410816.440E,1977.88,83.66,NO INFO,,NO,
LTCJ1795,BUILDING,BUILDING,375348.193N,0410816.700E,1980.43,83.66,NO INFO,,NO,
LTCJ1796,BUILDING,BUILDING,375348.097N,0410815.604E,1978.04,83.66,NO INFO,,NO,
LTCJ1797,BUILDING,BUILDING,375408.399N,0410804.290E,1977.43,93.50,NO INFO,,NO,
LTCJ1798,BUILDING,BUILDING,375410.248N,0410804.559E,1982.01,93.50,NO INFO,,NO,
LTCJ1799,BUILDING,BUILDING,375410.944N,0410804.678E,1984.36,93.50,NO INFO,,NO,
LTCJ1800,BUILDING,BUILDING,375419.517N,0410800.813E,1996.39,93.50,NO INFO,,NO,
LTCJ1801,BUILDING,BUILDING,375418.612N,0410801.240E,2006.23,103.35,NO INFO,,NO,
LTCJ1802,BUILDING,BUILDING,375504.130N,0410844.520E,2012.80,44.29,NO INFO,,NO,
LTCJ1803,BUILDING,BUILDING,375403.991N,0410825.247E,2007.81,34.45,NO INFO,,NO,
LTCJ1804,BUILDING,BUILDING,375519.112N,0410852.150E,2086.08,44.29,NO INFO,,NO,
LTCJ1805,BUILDING,BUILDING,375518.203N,0410852.648E,2104.66,44.29,NO INFO,,NO,
LTCJ1806,BUILDING,BUILDING,375517.925N,0410850.998E,2076.86,14.76,NO INFO,,NO,
LTCJ1807,BUILDING,BUILDING,375518.079N,0410849.803E,2065.29,14.76,NO INFO,,NO,
LTCJ1808,BUILDING,BUILDING,375517.080N,0410850.340E,2061.43,14.76,NO INFO,,NO,
LTCJ1809,BUILDING,BUILDING,375516.389N,0410852.642E,2081.69,14.76,NO INFO,,NO,
LTCJ1810,BUILDING,BUILDING,375515.467N,0410850.249E,2082.00,54.13,NO INFO,,NO,
LTCJ1811,BUILDING,BUILDING,375513.920N,0410854.230E,2072.54,14.76,NO INFO,,NO,
LTCJ1812,BUILDING,BUILDING,375610.615N,0410347.966E,2091.34,24.61,NO INFO,,NO,
LTCJ1813,BUILDING,BUILDING,375610.358N,0410348.330E,2077.43,14.76,NO INFO,,NO,
LTCJ1814,BUILDING,BUILDING,375613.346N,0410346.089E,2091.54,24.61,NO INFO,,NO,
LTCJ1815,BUILDING,BUILDING,375616.703N,0410346.274E,2091.54,24.61,NO INFO,,NO,
LTCJ1816,BUILDING,BUILDING,375619.117N,0410344.922E,2105.49,24.61,NO INFO,,NO,
LTCJ1817,BUILDING,BUILDING,375620.290N,0410344.002E,2115.84,24.61,NO INFO,,NO,
LTCJ1818,BUILDING,BUILDING,375621.683N,0410344.304E,2110.70,14.76,NO INFO,,NO,
LTCJ1819,BUILDING,BUILDING,375621.646N,0410343.169E,2114.50,14.76,NO INFO,,NO,
LTCJ1820,BUILDING,BUILDING,375622.557N,0410342.832E,2125.14,24.61,NO INFO,,NO,
LTCJ1821,BUILDING,BUILDING,375623.799N,0410341.782E,2147.33,34.45,NO INFO,,NO,
LTCJ1822,BUILDING,BUILDING,375624.648N,0410340.789E,2135.96,14.76,NO INFO,,NO,
LTCJ1823,BUILDING,BUILDING,375624.761N,0410339.053E,2137.23,14.76,NO INFO,,NO,
LTCJ1824,BUILDING,BUILDING,375630.549N,0410341.283E,2199.80,34.45,NO INFO,,NO,
LTCJ1825,BUILDING,BUILDING,375629.200N,0410338.040E,2199.80,34.45,NO INFO,,NO,
LTCJ1826,BUILDING,BUILDING,375629.448N,0410335.075E,2169.04,14.76,NO INFO,,NO,
LTCJ1827,BUILDING,BUILDING,375639.000N,0410337.811E,2203.24,34.45,NO INFO,,NO,
LTCJ1828,BUILDING,BUILDING,375629.038N,0410331.166E,2173.56,24.61,NO INFO,,NO,
LTCJ1829,BUILDING,BUILDING,375640.718N,0410333.860E,2263.93,44.29,NO INFO,,NO,
LTCJ1830,BUILDING,BUILDING,375629.106N,0410324.458E,2232.61,34.45,NO INFO,,NO,
LTCJ1831,BUILDING,BUILDING,375627.693N,0410322.462E,2212.93,14.76,NO INFO,,NO,
LTCJ1832,BUILDING,BUILDING,375625.875N,0410322.298E,2212.93,14.76,NO INFO,,NO,
LTCJ1833,BUILDING,BUILDING,375627.059N,0410322.943E,2212.93,14.76,NO INFO,,NO,
LTCJ1834,BUILDING,BUILDING,375637.609N,0410327.891E,2213.37,24.61,NO INFO,,NO,
LTCJ1835,BUILDING,BUILDING,375637.979N,0410328.806E,2228.98,34.45,NO INFO,,NO,
LTCJ1836,BUILDING,BUILDING,375638.295N,0410327.220E,2224.91,24.61,NO INFO,,NO,
LTCJ1837,BUILDING,BUILDING,375639.061N,0410325.929E,2241.66,34.45,NO INFO,,NO,
LTCJ1838,BUILDING,BUILDING,375638.646N,0410325.579E,2217.67,14.76,NO INFO,,NO,
LTCJ1839,BUILDING,BUILDING,375638.467N,0410326.409E,2213.15,14.76,NO INFO,,NO,
LTCJ1840,BUILDING,BUILDING,375639.083N,0410323.413E,2230.11,14.76,NO INFO,,NO,
LTCJ1841,BUILDING,BUILDING,375638.966N,0410322.489E,2226.37,14.76,NO INFO,,NO,
LTCJ1842,BUILDING,BUILDING,375639.807N,0410321.260E,2238.20,14.76,NO INFO,,NO,
LTCJ1843,BUILDING,BUILDING,375639.266N,0410321.558E,2230.18,14.76,NO INFO,,NO,
LTCJ1844,BUILDING,BUILDING,375639.255N,0410322.056E,2231.20,14.76,NO INFO,,NO,
LTCJ1845,BUILDING,BUILDING,375637.579N,0410321.317E,2227.47,34.45,NO INFO,,NO,
LTCJ1846,BUILDING,BUILDING,375639.153N,0410320.080E,2236.74,24.61,NO INFO,,NO,
LTCJ1847,BUILDING,BUILDING,375639.956N,0410317.069E,2267.62,24.61,NO INFO,,NO,
LTCJ1848,BUILDING,BUILDING,375641.694N,0410317.028E,2314.98,34.45,NO INFO,,NO,
LTCJ1849,BUILDING,BUILDING,375639.777N,0410315.185E,2256.92,24.61,NO INFO,,NO,
LTCJ1850,BUILDING,BUILDING,375627.562N,0410321.693E,2212.93,14.76,NO INFO,,NO,
